District,Month,Total_Waste_Tons,PET_Tons,HDPE_Tons,PVC_Tons,LDPE_Tons,PP_Tons,PS_Tons
Sivaganga,2019-10,1547.87,386.97,232.18,154.79,309.57,309.57,154.79
Sivaganga,2019-11,1556.14,389.03,233.42,155.61,311.23,311.23,155.61
Sivaganga,2019-12,1496.09,374.02,224.41,149.61,299.22,299.22,149.61
Sivaganga,2020-01,1859.21,464.8,278.88,185.92,371.84,371.84,185.92
Sivaganga,2020-02,1913.88,478.47,287.08,191.39,382.78,382.78,191.39
Sivaganga,2020-03,1351.17,337.79,202.68,135.12,270.23,270.23,135.12
Sivaganga,2020-04,1796.59,449.15,269.49,179.66,359.32,359.32,179.66
Sivaganga,2020-05,2116.85,529.21,317.53,211.69,423.37,423.37,211.69
Sivaganga,2020-06,1568.05,392.01,235.21,156.81,313.61,313.61,156.81
Sivaganga,2020-07,1622.64,405.66,243.4,162.26,324.53,324.53,162.26
Sivaganga,2020-08,1827.67,456.92,274.15,182.77,365.53,365.53,182.77
Sivaganga,2020-09,1727.36,431.84,259.1,172.74,345.47,345.47,172.74
Sivaganga,2020-10,2591.61,647.9,388.74,259.16,518.32,518.32,259.16
Sivaganga,2020-11,2303.12,575.78,345.47,230.31,460.62,460.62,230.31
Sivaganga,2020-12,1671.64,417.91,250.75,167.16,334.33,334.33,167.16
Sivaganga,2021-01,1927.96,481.99,289.19,192.8,385.59,385.59,192.8
Sivaganga,2021-02,1743.68,435.92,261.55,174.37,348.74,348.74,174.37
Sivaganga,2021-03,1664.61,416.15,249.69,166.46,332.92,332.92,166.46
Sivaganga,2021-04,1846.34,461.58,276.95,184.63,369.27,369.27,184.63
Sivaganga,2021-05,2126.59,531.65,318.99,212.66,425.32,425.32,212.66
Sivaganga,2021-06,1332.81,333.2,199.92,133.28,266.56,266.56,133.28
Sivaganga,2021-07,1188.28,297.07,178.24,118.83,237.66,237.66,118.83
Sivaganga,2021-08,2226.86,556.71,334.03,222.69,445.37,445.37,222.69
Sivaganga,2021-09,1948.98,487.25,292.35,194.9,389.8,389.8,194.9
Sivaganga,2021-10,2368.46,592.12,355.27,236.85,473.69,473.69,236.85
Sivaganga,2021-11,2261.38,565.35,339.21,226.14,452.28,452.28,226.14
Sivaganga,2021-12,1400.06,350.02,210.01,140.01,280.01,280.01,140.01
Sivaganga,2022-01,2130.6,532.65,319.59,213.06,426.12,426.12,213.06
Sivaganga,2022-02,1667.7,416.92,250.15,166.77,333.54,333.54,166.77
Sivaganga,2022-03,1260.77,315.19,189.12,126.08,252.15,252.15,126.08
Sivaganga,2022-04,1808.82,452.21,271.32,180.88,361.76,361.76,180.88
Sivaganga,2022-05,2237.0,559.25,335.55,223.7,447.4,447.4,223.7
Sivaganga,2022-06,1824.57,456.14,273.68,182.46,364.91,364.91,182.46
Sivaganga,2022-07,1504.91,376.23,225.74,150.49,300.98,300.98,150.49
Sivaganga,2022-08,1316.48,329.12,197.47,131.65,263.3,263.3,131.65
Sivaganga,2022-09,1246.19,311.55,186.93,124.62,249.24,249.24,124.62
Sivaganga,2022-10,2758.44,689.61,413.77,275.84,551.69,551.69,275.84
Sivaganga,2022-11,2200.32,550.08,330.05,220.03,440.06,440.06,220.03
Sivaganga,2022-12,1369.4,342.35,205.41,136.94,273.88,273.88,136.94
Sivaganga,2023-01,1327.69,331.92,199.15,132.77,265.54,265.54,132.77
Sivaganga,2023-02,1203.78,300.95,180.57,120.38,240.76,240.76,120.38
Sivaganga,2023-03,1658.92,414.73,248.84,165.89,331.78,331.78,165.89
Sivaganga,2023-04,1185.51,296.38,177.83,118.55,237.1,237.1,118.55
Sivaganga,2023-05,1686.28,421.57,252.94,168.63,337.26,337.26,168.63
Sivaganga,2023-06,1482.55,370.64,222.38,148.25,296.51,296.51,148.25
Sivaganga,2023-07,1807.75,451.94,271.16,180.78,361.55,361.55,180.78
Sivaganga,2023-08,2382.1,595.53,357.32,238.21,476.42,476.42,238.21
Sivaganga,2023-09,1748.54,437.13,262.28,174.85,349.71,349.71,174.85
Sivaganga,2023-10,2308.45,577.11,346.27,230.85,461.69,461.69,230.85
Sivaganga,2023-11,2755.61,688.9,413.34,275.56,551.12,551.12,275.56
Sivaganga,2023-12,1687.3,421.82,253.09,168.73,337.46,337.46,168.73
Sivaganga,2024-01,1735.63,433.91,260.34,173.56,347.13,347.13,173.56
Sivaganga,2024-02,1857.66,464.42,278.65,185.77,371.53,371.53,185.77
Sivaganga,2024-03,1653.09,413.27,247.96,165.31,330.62,330.62,165.31
Sivaganga,2024-04,1504.61,376.15,225.69,150.46,300.92,300.92,150.46
Sivaganga,2024-05,1661.88,415.47,249.28,166.19,332.38,332.38,166.19
Sivaganga,2024-06,1233.67,308.42,185.05,123.37,246.73,246.73,123.37
Sivaganga,2024-07,1382.52,345.63,207.38,138.25,276.5,276.5,138.25
Sivaganga,2024-08,1270.39,317.6,190.56,127.04,254.08,254.08,127.04
Sivaganga,2024-09,1979.09,494.77,296.86,197.91,395.82,395.82,197.91
Sivaganga,2024-10,2283.61,570.9,342.54,228.36,456.72,456.72,228.36
Sivaganga,2024-11,2490.71,622.68,373.61,249.07,498.14,498.14,249.07
Sivaganga,2024-12,1950.34,487.58,292.55,195.03,390.07,390.07,195.03
Tenkasi,2018-01,1302.84,325.71,195.43,130.28,260.57,260.57,130.28
Tenkasi,2018-02,2082.57,520.64,312.39,208.26,416.51,416.51,208.26
Tenkasi,2018-03,2028.06,507.01,304.21,202.81,405.61,405.61,202.81
Tenkasi,2018-04,1436.69,359.17,215.5,143.67,287.34,287.34,143.67
Tenkasi,2018-05,1558.35,389.59,233.75,155.83,311.67,311.67,155.83
Tenkasi,2018-06,1099.82,274.96,164.97,109.98,219.96,219.96,109.98
Tenkasi,2018-07,1911.73,477.93,286.76,191.17,382.35,382.35,191.17
Tenkasi,2018-08,1413.16,353.29,211.97,141.32,282.63,282.63,141.32
Tenkasi,2018-09,1492.22,373.06,223.83,149.22,298.44,298.44,149.22
Tenkasi,2018-10,2734.84,683.71,410.23,273.48,546.97,546.97,273.48
Tenkasi,2018-11,1841.64,460.41,276.25,184.16,368.33,368.33,184.16
Tenkasi,2018-12,1441.42,360.36,216.21,144.14,288.28,288.28,144.14
Tenkasi,2019-01,1741.07,435.27,261.16,174.11,348.21,348.21,174.11
Tenkasi,2019-02,1082.68,270.67,162.4,108.27,216.54,216.54,108.27
Tenkasi,2019-03,2093.95,523.49,314.09,209.39,418.79,418.79,209.39
Tenkasi,2019-04,1484.92,371.23,222.74,148.49,296.98,296.98,148.49
Tenkasi,2019-05,1641.2,410.3,246.18,164.12,328.24,328.24,164.12
Tenkasi,2019-06,1384.09,346.02,207.61,138.41,276.82,276.82,138.41
Tenkasi,2019-07,2001.56,500.39,300.23,200.16,400.31,400.31,200.16
Tenkasi,2019-08,2195.73,548.93,329.36,219.57,439.15,439.15,219.57
Tenkasi,2019-09,1796.0,449.0,269.4,179.6,359.2,359.2,179.6
Tenkasi,2019-10,1663.53,415.88,249.53,166.35,332.71,332.71,166.35
Tenkasi,2019-11,2625.92,656.48,393.89,262.59,525.18,525.18,262.59
Tenkasi,2019-12,1548.0,387.0,232.2,154.8,309.6,309.6,154.8
Tenkasi,2020-01,2145.38,536.35,321.81,214.54,429.08,429.08,214.54
Tenkasi,2020-02,1223.28,305.82,183.49,122.33,244.66,244.66,122.33
Tenkasi,2020-03,1590.9,397.73,238.64,159.09,318.18,318.18,159.09
Tenkasi,2020-04,1646.93,411.73,247.04,164.69,329.39,329.39,164.69
Tenkasi,2020-05,1736.25,434.06,260.44,173.63,347.25,347.25,173.63
Tenkasi,2020-06,1478.6,369.65,221.79,147.86,295.72,295.72,147.86
Tenkasi,2020-07,1859.88,464.97,278.98,185.99,371.98,371.98,185.99
Tenkasi,2020-08,1483.73,370.93,222.56,148.37,296.75,296.75,148.37
Tenkasi,2020-09,2198.74,549.68,329.81,219.87,439.75,439.75,219.87
Tenkasi,2020-10,2802.92,700.73,420.44,280.29,560.58,560.58,280.29
Tenkasi,2020-11,2095.71,523.93,314.36,209.57,419.14,419.14,209.57
Tenkasi,2020-12,2233.13,558.28,334.97,223.31,446.63,446.63,223.31
Tenkasi,2021-01,2395.03,598.76,359.25,239.5,479.01,479.01,239.5
Tenkasi,2021-02,1342.47,335.62,201.37,134.25,268.49,268.49,134.25
Tenkasi,2021-03,1647.93,411.98,247.19,164.79,329.59,329.59,164.79
Tenkasi,2021-04,1934.41,483.6,290.16,193.44,386.88,386.88,193.44
Tenkasi,2021-05,2115.96,528.99,317.39,211.6,423.19,423.19,211.6
Tenkasi,2021-06,1159.56,289.89,173.93,115.96,231.91,231.91,115.96
Tenkasi,2021-07,1393.34,348.33,209.0,139.33,278.67,278.67,139.33
Tenkasi,2021-08,1703.41,425.85,255.51,170.34,340.68,340.68,170.34
Tenkasi,2021-09,1977.32,494.33,296.6,197.73,395.46,395.46,197.73
Tenkasi,2021-10,1522.78,380.69,228.42,152.28,304.56,304.56,152.28
Tenkasi,2021-11,2276.27,569.07,341.44,227.63,455.25,455.25,227.63
Tenkasi,2021-12,1774.03,443.51,266.1,177.4,354.81,354.81,177.4
Tenkasi,2022-01,1601.78,400.45,240.27,160.18,320.36,320.36,160.18
Tenkasi,2022-02,1693.56,423.39,254.03,169.36,338.71,338.71,169.36
Tenkasi,2022-03,2275.8,568.95,341.37,227.58,455.16,455.16,227.58
Tenkasi,2022-04,1801.59,450.4,270.24,180.16,360.32,360.32,180.16
Tenkasi,2022-05,2101.48,525.37,315.22,210.15,420.3,420.3,210.15
Tenkasi,2022-06,1707.01,426.75,256.05,170.7,341.4,341.4,170.7
Tenkasi,2022-07,2199.92,549.98,329.99,219.99,439.98,439.98,219.99
Tenkasi,2022-08,1271.86,317.96,190.78,127.19,254.37,254.37,127.19
Tenkasi,2022-09,2381.35,595.34,357.2,238.13,476.27,476.27,238.13
Tenkasi,2022-10,1891.81,472.95,283.77,189.18,378.36,378.36,189.18
Tenkasi,2022-11,2453.85,613.46,368.08,245.39,490.77,490.77,245.39
Tenkasi,2022-12,1755.85,438.96,263.38,175.58,351.17,351.17,175.58
Tenkasi,2023-01,2415.56,603.89,362.33,241.56,483.11,483.11,241.56
Tenkasi,2023-02,2078.62,519.65,311.79,207.86,415.72,415.72,207.86
Tenkasi,2023-03,2190.6,547.65,328.59,219.06,438.12,438.12,219.06
Tenkasi,2023-04,1925.88,481.47,288.88,192.59,385.18,385.18,192.59
Tenkasi,2023-05,2481.44,620.36,372.22,248.14,496.29,496.29,248.14
Tenkasi,2023-06,1343.59,335.9,201.54,134.36,268.72,268.72,134.36
Tenkasi,2023-07,1720.04,430.01,258.01,172.0,344.01,344.01,172.0
Tenkasi,2023-08,1789.24,447.31,268.39,178.92,357.85,357.85,178.92
Tenkasi,2023-09,2089.39,522.35,313.41,208.94,417.88,417.88,208.94
Tenkasi,2023-10,1547.32,386.83,232.1,154.73,309.46,309.46,154.73
Tenkasi,2023-11,2390.06,597.52,358.51,239.01,478.01,478.01,239.01
Tenkasi,2023-12,1348.29,337.07,202.24,134.83,269.66,269.66,134.83
Tenkasi,2024-01,2370.68,592.67,355.6,237.07,474.14,474.14,237.07
Tenkasi,2024-02,1773.05,443.26,265.96,177.3,354.61,354.61,177.3
Tenkasi,2024-03,2313.64,578.41,347.05,231.36,462.73,462.73,231.36
Tenkasi,2024-04,1962.53,490.63,294.38,196.25,392.51,392.51,196.25
Tenkasi,2024-05,2222.4,555.6,333.36,222.24,444.48,444.48,222.24
Tenkasi,2024-06,2069.06,517.26,310.36,206.91,413.81,413.81,206.91
Tenkasi,2024-07,1813.11,453.28,271.97,181.31,362.62,362.62,181.31
Tenkasi,2024-08,1673.45,418.36,251.02,167.35,334.69,334.69,167.35
Tenkasi,2024-09,1945.09,486.27,291.76,194.51,389.02,389.02,194.51
Tenkasi,2024-10,1983.19,495.8,297.48,198.32,396.64,396.64,198.32
Tenkasi,2024-11,1923.08,480.77,288.46,192.31,384.62,384.62,192.31
Tenkasi,2024-12,2258.09,564.52,338.71,225.81,451.62,451.62,225.81
Thanjavur,2018-01,2894.49,723.62,434.17,289.45,578.9,578.9,289.45
Thanjavur,2018-02,2137.08,534.27,320.56,213.71,427.42,427.42,213.71
Thanjavur,2018-03,3065.06,766.27,459.76,306.51,613.01,613.01,306.51
Thanjavur,2018-04,2619.99,655.0,393.0,262.0,524.0,524.0,262.0
Thanjavur,2018-05,2685.09,671.27,402.76,268.51,537.02,537.02,268.51
Thanjavur,2018-06,3188.89,797.22,478.33,318.89,637.78,637.78,318.89
Thanjavur,2018-07,2956.86,739.22,443.53,295.69,591.37,591.37,295.69
Thanjavur,2018-08,2156.67,539.17,323.5,215.67,431.33,431.33,215.67
Thanjavur,2018-09,2494.3,623.58,374.15,249.43,498.86,498.86,249.43
Thanjavur,2018-10,3587.87,896.97,538.18,358.79,717.57,717.57,358.79
Thanjavur,2018-11,4192.14,1048.03,628.82,419.21,838.43,838.43,419.21
Thanjavur,2018-12,3371.58,842.89,505.74,337.16,674.32,674.32,337.16
Thanjavur,2019-01,2184.96,546.24,327.74,218.5,436.99,436.99,218.5
Thanjavur,2019-02,2917.45,729.36,437.62,291.75,583.49,583.49,291.75
Thanjavur,2019-03,2863.67,715.92,429.55,286.37,572.73,572.73,286.37
Thanjavur,2019-04,2459.54,614.88,368.93,245.95,491.91,491.91,245.95
Thanjavur,2019-05,4065.16,1016.29,609.77,406.52,813.03,813.03,406.52
Thanjavur,2019-06,2143.67,535.92,321.55,214.37,428.73,428.73,214.37
Thanjavur,2019-07,2347.06,586.76,352.06,234.71,469.41,469.41,234.71
Thanjavur,2019-08,2107.16,526.79,316.07,210.72,421.43,421.43,210.72
Thanjavur,2019-09,2237.55,559.39,335.63,223.75,447.51,447.51,223.75
Thanjavur,2019-10,4403.37,1100.84,660.51,440.34,880.67,880.67,440.34
Thanjavur,2019-11,3517.29,879.32,527.59,351.73,703.46,703.46,351.73
Thanjavur,2019-12,3715.98,929.0,557.4,371.6,743.2,743.2,371.6
Thanjavur,2020-01,2176.11,544.03,326.42,217.61,435.22,435.22,217.61
Thanjavur,2020-02,2002.43,500.61,300.36,200.24,400.49,400.49,200.24
Thanjavur,2020-03,2135.55,533.89,320.33,213.55,427.11,427.11,213.55
Thanjavur,2020-04,2932.89,733.22,439.93,293.29,586.58,586.58,293.29
Thanjavur,2020-05,3099.94,774.98,464.99,309.99,619.99,619.99,309.99
Thanjavur,2020-06,3418.67,854.67,512.8,341.87,683.73,683.73,341.87
Thanjavur,2020-07,2249.13,562.28,337.37,224.91,449.83,449.83,224.91
Thanjavur,2020-08,3406.75,851.69,511.01,340.67,681.35,681.35,340.67
Thanjavur,2020-09,2909.52,727.38,436.43,290.95,581.9,581.9,290.95
Thanjavur,2020-10,4893.6,1223.4,734.04,489.36,978.72,978.72,489.36
Thanjavur,2020-11,3150.25,787.56,472.54,315.03,630.05,630.05,315.03
Thanjavur,2020-12,2796.06,699.02,419.41,279.61,559.21,559.21,279.61
Thanjavur,2021-01,2367.87,591.97,355.18,236.79,473.57,473.57,236.79
Thanjavur,2021-02,3145.84,786.46,471.88,314.58,629.17,629.17,314.58
Thanjavur,2021-03,4129.69,1032.42,619.45,412.97,825.94,825.94,412.97
Thanjavur,2021-04,2649.97,662.49,397.5,265.0,529.99,529.99,265.0
Thanjavur,2021-05,2758.5,689.62,413.77,275.85,551.7,551.7,275.85
Thanjavur,2021-06,2127.01,531.75,319.05,212.7,425.4,425.4,212.7
Thanjavur,2021-07,3381.8,845.45,507.27,338.18,676.36,676.36,338.18
Thanjavur,2021-08,2132.87,533.22,319.93,213.29,426.57,426.57,213.29
Thanjavur,2021-09,4013.39,1003.35,602.01,401.34,802.68,802.68,401.34
Thanjavur,2021-10,3516.32,879.08,527.45,351.63,703.26,703.26,351.63
Thanjavur,2021-11,3357.54,839.39,503.63,335.75,671.51,671.51,335.75
Thanjavur,2021-12,2543.09,635.77,381.46,254.31,508.62,508.62,254.31
Thanjavur,2022-01,3451.96,862.99,517.79,345.2,690.39,690.39,345.2
Thanjavur,2022-02,2271.5,567.87,340.72,227.15,454.3,454.3,227.15
Thanjavur,2022-03,4217.57,1054.39,632.64,421.76,843.51,843.51,421.76
Thanjavur,2022-04,3836.06,959.01,575.41,383.61,767.21,767.21,383.61
Thanjavur,2022-05,2976.47,744.12,446.47,297.65,595.29,595.29,297.65
Thanjavur,2022-06,2586.02,646.5,387.9,258.6,517.2,517.2,258.6
Thanjavur,2022-07,3695.39,923.85,554.31,369.54,739.08,739.08,369.54
Thanjavur,2022-08,2763.7,690.92,414.55,276.37,552.74,552.74,276.37
Thanjavur,2022-09,2996.88,749.22,449.53,299.69,599.38,599.38,299.69
Thanjavur,2022-10,4135.6,1033.9,620.34,413.56,827.12,827.12,413.56
Thanjavur,2022-11,2739.84,684.96,410.98,273.98,547.97,547.97,273.98
Thanjavur,2022-12,3594.8,898.7,539.22,359.48,718.96,718.96,359.48
Thanjavur,2023-01,2294.71,573.68,344.21,229.47,458.94,458.94,229.47
Thanjavur,2023-02,2100.97,525.24,315.15,210.1,420.19,420.19,210.1
Thanjavur,2023-03,2318.76,579.69,347.81,231.88,463.75,463.75,231.88
Thanjavur,2023-04,3356.79,839.2,503.52,335.68,671.36,671.36,335.68
Thanjavur,2023-05,4201.68,1050.42,630.25,420.17,840.34,840.34,420.17
Thanjavur,2023-06,2977.17,744.29,446.58,297.72,595.43,595.43,297.72
Thanjavur,2023-07,2623.6,655.9,393.54,262.36,524.72,524.72,262.36
Thanjavur,2023-08,3624.17,906.04,543.63,362.42,724.83,724.83,362.42
Thanjavur,2023-09,2770.24,692.56,415.54,277.02,554.05,554.05,277.02
Thanjavur,2023-10,4853.78,1213.45,728.07,485.38,970.76,970.76,485.38
Thanjavur,2023-11,3843.55,960.89,576.53,384.35,768.71,768.71,384.35
Thanjavur,2023-12,4142.97,1035.74,621.44,414.3,828.59,828.59,414.3
Thanjavur,2024-01,4099.13,1024.78,614.87,409.91,819.83,819.83,409.91
Thanjavur,2024-02,2046.6,511.65,306.99,204.66,409.32,409.32,204.66
Thanjavur,2024-03,3829.95,957.49,574.49,382.99,765.99,765.99,382.99
Thanjavur,2024-04,4044.3,1011.07,606.64,404.43,808.86,808.86,404.43
Thanjavur,2024-05,2586.77,646.69,388.02,258.68,517.35,517.35,258.68
Thanjavur,2024-06,3654.53,913.63,548.18,365.45,730.91,730.91,365.45
Thanjavur,2024-07,2933.43,733.36,440.01,293.34,586.69,586.69,293.34
Thanjavur,2024-08,3699.85,924.96,554.98,369.99,739.97,739.97,369.99
Thanjavur,2024-09,2197.32,549.33,329.6,219.73,439.46,439.46,219.73
Thanjavur,2024-10,4410.86,1102.72,661.63,441.09,882.17,882.17,441.09
Thanjavur,2024-11,4513.13,1128.28,676.97,451.31,902.63,902.63,451.31
Thanjavur,2024-12,3098.04,774.51,464.71,309.8,619.61,619.61,309.8
Theni,2018-01,1127.75,281.94,169.16,112.77,225.55,225.55,112.77
Theni,2018-02,1917.26,479.32,287.59,191.73,383.45,383.45,191.73
Theni,2018-03,1068.08,267.02,160.21,106.81,213.62,213.62,106.81
Theni,2018-04,1267.69,316.92,190.15,126.77,253.54,253.54,126.77
Theni,2018-05,1845.08,461.27,276.76,184.51,369.02,369.02,184.51
Theni,2018-06,1052.96,263.24,157.94,105.3,210.59,210.59,105.3
Theni,2018-07,1308.11,327.03,196.22,130.81,261.62,261.62,130.81
Theni,2018-08,1095.5,273.88,164.33,109.55,219.1,219.1,109.55
Theni,2018-09,1049.59,262.4,157.44,104.96,209.92,209.92,104.96
Theni,2018-10,1615.11,403.78,242.27,161.51,323.02,323.02,161.51
Theni,2018-11,1520.01,380.0,228.0,152.0,304.0,304.0,152.0
Theni,2018-12,1300.03,325.01,195.01,130.0,260.01,260.01,130.0
Theni,2019-01,1075.06,268.76,161.26,107.51,215.01,215.01,107.51
Theni,2019-02,1347.29,336.82,202.09,134.73,269.46,269.46,134.73
Theni,2019-03,1883.02,470.76,282.45,188.3,376.6,376.6,188.3
Theni,2019-04,1704.88,426.22,255.73,170.49,340.98,340.98,170.49
Theni,2019-05,1286.92,321.73,193.04,128.69,257.38,257.38,128.69
Theni,2019-06,1750.31,437.58,262.55,175.03,350.06,350.06,175.03
Theni,2019-07,1491.23,372.81,223.68,149.12,298.25,298.25,149.12
Theni,2019-08,1371.1,342.77,205.66,137.11,274.22,274.22,137.11
Theni,2019-09,2047.12,511.78,307.07,204.71,409.42,409.42,204.71
Theni,2019-10,1911.1,477.78,286.67,191.11,382.22,382.22,191.11
Theni,2019-11,1927.36,481.84,289.1,192.74,385.47,385.47,192.74
Theni,2019-12,1819.17,454.79,272.88,181.92,363.83,363.83,181.92
Theni,2020-01,1976.14,494.03,296.42,197.61,395.23,395.23,197.61
Theni,2020-02,1834.59,458.65,275.19,183.46,366.92,366.92,183.46
Theni,2020-03,1113.85,278.46,167.08,111.39,222.77,222.77,111.39
Theni,2020-04,1528.09,382.02,229.21,152.81,305.62,305.62,152.81
Theni,2020-05,1583.97,395.99,237.6,158.4,316.79,316.79,158.4
Theni,2020-06,1307.9,326.97,196.18,130.79,261.58,261.58,130.79
Theni,2020-07,1088.39,272.1,163.26,108.84,217.68,217.68,108.84
Theni,2020-08,1639.95,409.99,245.99,164.0,327.99,327.99,164.0
Theni,2020-09,1548.25,387.06,232.24,154.83,309.65,309.65,154.83
Theni,2020-10,2066.67,516.67,310.0,206.67,413.33,413.33,206.67
Theni,2020-11,1530.97,382.74,229.65,153.1,306.19,306.19,153.1
Theni,2020-12,2155.67,538.92,323.35,215.57,431.13,431.13,215.57
Theni,2021-01,1420.94,355.24,213.14,142.09,284.19,284.19,142.09
Theni,2021-02,1436.65,359.16,215.5,143.66,287.33,287.33,143.66
Theni,2021-03,1915.74,478.93,287.36,191.57,383.15,383.15,191.57
Theni,2021-04,1939.18,484.79,290.88,193.92,387.84,387.84,193.92
Theni,2021-05,1709.06,427.26,256.36,170.91,341.81,341.81,170.91
Theni,2021-06,1334.76,333.69,200.21,133.48,266.95,266.95,133.48
Theni,2021-07,1202.04,300.51,180.31,120.2,240.41,240.41,120.2
Theni,2021-08,1292.51,323.13,193.88,129.25,258.5,258.5,129.25
Theni,2021-09,1699.02,424.75,254.85,169.9,339.8,339.8,169.9
Theni,2021-10,1580.27,395.07,237.04,158.03,316.05,316.05,158.03
Theni,2021-11,2195.48,548.87,329.32,219.55,439.1,439.1,219.55
Theni,2021-12,1547.21,386.8,232.08,154.72,309.44,309.44,154.72
Theni,2022-01,1873.16,468.29,280.97,187.32,374.63,374.63,187.32
Theni,2022-02,1853.23,463.31,277.98,185.32,370.65,370.65,185.32
Theni,2022-03,1628.97,407.24,244.35,162.9,325.79,325.79,162.9
Theni,2022-04,1454.74,363.69,218.21,145.47,290.95,290.95,145.47
Theni,2022-05,2023.59,505.9,303.54,202.36,404.72,404.72,202.36
Theni,2022-06,1141.19,285.3,171.18,114.12,228.24,228.24,114.12
Theni,2022-07,1268.04,317.01,190.21,126.8,253.61,253.61,126.8
Theni,2022-08,1465.42,366.35,219.81,146.54,293.08,293.08,146.54
Theni,2022-09,1294.5,323.63,194.18,129.45,258.9,258.9,129.45
Theni,2022-10,1347.53,336.88,202.13,134.75,269.51,269.51,134.75
Theni,2022-11,2431.81,607.95,364.77,243.18,486.36,486.36,243.18
Theni,2022-12,2226.28,556.57,333.94,222.63,445.26,445.26,222.63
Theni,2023-01,1252.75,313.19,187.91,125.28,250.55,250.55,125.28
Theni,2023-02,1049.93,262.48,157.49,104.99,209.99,209.99,104.99
Theni,2023-03,1870.25,467.56,280.54,187.03,374.05,374.05,187.03
Theni,2023-04,1522.5,380.62,228.37,152.25,304.5,304.5,152.25
Theni,2023-05,2211.95,552.99,331.79,221.2,442.39,442.39,221.2
Theni,2023-06,1368.23,342.06,205.23,136.82,273.65,273.65,136.82
Theni,2023-07,1125.95,281.49,168.89,112.6,225.19,225.19,112.6
Theni,2023-08,1753.25,438.31,262.99,175.33,350.65,350.65,175.33
Theni,2023-09,1299.05,324.76,194.86,129.91,259.81,259.81,129.91
Theni,2023-10,2007.81,501.95,301.17,200.78,401.56,401.56,200.78
Theni,2023-11,2102.34,525.59,315.35,210.23,420.47,420.47,210.23
Theni,2023-12,1566.85,391.71,235.03,156.68,313.37,313.37,156.68
Theni,2024-01,2048.66,512.16,307.3,204.87,409.73,409.73,204.87
Theni,2024-02,1558.12,389.53,233.72,155.81,311.62,311.62,155.81
Theni,2024-03,2201.72,550.43,330.26,220.17,440.34,440.34,220.17
Theni,2024-04,1240.35,310.09,186.05,124.04,248.07,248.07,124.04
Theni,2024-05,1623.05,405.76,243.46,162.3,324.61,324.61,162.3
Theni,2024-06,1064.85,266.21,159.73,106.49,212.97,212.97,106.49
Theni,2024-07,1997.96,499.49,299.69,199.8,399.59,399.59,199.8
Theni,2024-08,1921.15,480.29,288.17,192.11,384.23,384.23,192.11
Theni,2024-09,1366.9,341.73,205.04,136.69,273.38,273.38,136.69
Theni,2024-10,2628.18,657.05,394.23,262.82,525.64,525.64,262.82
Theni,2024-11,2309.43,577.36,346.41,230.94,461.89,461.89,230.94
Theni,2024-12,1298.26,324.56,194.74,129.83,259.65,259.65,129.83
Thoothkudi,2018-01,1869.23,467.31,280.38,186.92,373.85,373.85,186.92
Thoothkudi,2018-02,1938.07,484.52,290.71,193.81,387.61,387.61,193.81
Thoothkudi,2018-03,2875.81,718.95,431.37,287.58,575.16,575.16,287.58
Thoothkudi,2018-04,2551.31,637.83,382.7,255.13,510.26,510.26,255.13
Thoothkudi,2018-05,1476.77,369.19,221.52,147.68,295.35,295.35,147.68
Thoothkudi,2018-06,1407.46,351.86,211.12,140.75,281.49,281.49,140.75
Thoothkudi,2018-07,2247.44,561.86,337.12,224.74,449.49,449.49,224.74
Thoothkudi,2018-08,2552.9,638.23,382.94,255.29,510.58,510.58,255.29
Thoothkudi,2018-09,2287.6,571.9,343.14,228.76,457.52,457.52,228.76
